id,type,frame,magnitude,map,path
roider_drone_breaker,ship,,1,normal,graphics/normal/ships/roider_breaker_normal.png
roider_bolt,ship,,1,normal,graphics/normal/ships/roider_bolt_normal.png
roider_duster,ship,,1,normal,graphics/normal/ships/roider_duster_normal.png
roider_hopskip2,ship,,1,normal,graphics/normal/ships/roider_hopskip_normal.png
roider_rocksaw,ship,,1,normal,graphics/normal/ships/roider_rocksaw_normal.png
roider_armature,ship,,1,normal,graphics/normal/ships/roider_armature_normal.png
roider_armature_left,ship,,1,normal,graphics/normal/ships/roider_armature_left_normal.png
,,,,,
roider_cyclops,ship,,1,normal,graphics/normal/ships/roider_cyclops_normal.png
roider_pepperbox,ship,,1,normal,graphics/normal/ships/roider_pepperbox_normal.png
roider_roach,ship,,1,normal,graphics/normal/ships/roider_roach_normal.png
roider_roach_armor,ship,,1,normal,graphics/normal/ships/roider_roach_armor_normal.png
roider_rockroach,ship,,1,normal,graphics/normal/ships/roider_roach_normal.png
roider_rockroach_armor,ship,,1,normal,graphics/normal/ships/roider_roach_armor_normal.png
roider_sheriff,ship,,1,normal,graphics/normal/ships/roider_sheriff_normal.png
roider_cowboy,ship,,1,normal,graphics/normal/ships/roider_cowboy_normal.png
,,,,,
roider_trailboss,ship,,1,normal,graphics/normal/ships/roider_trailboss_normal.png
roider_firestorm,ship,,1,normal,graphics/normal/ships/roider_firestorm_normal.png
roider_firestorm_mask,weapon,,1,normal,graphics/normal/ships/roider_firestorm_mask_normal.png
roider_firestorm_left,ship,,1,normal,graphics/normal/ships/roider_firestorm_left_normal.png
roider_firestorm_right,ship,,1,normal,graphics/normal/ships/roider_firestorm_right_normal.png
roider_onager,ship,,1,normal,graphics/normal/ships/roider_onager_normal.png
roider_onager_armor,ship,,1,normal,graphics/normal/ships/roider_onager_prow_normal.png
roider_onager_damper,ship,,1,normal,graphics/normal/ships/roider_onager_normal.png
roider_onager_damper_armor,ship,,1,normal,graphics/normal/ships/roider_onager_prow_normal.png
roider_bombard,ship,,1,normal,graphics/normal/ships/roider_bombard_normal.png
roider_jane,ship,,1,normal,graphics/normal/ships/roider_jane_normal.png
roider_jane,ship,,1,normal,graphics/normal/ships/roider_jane_normal.png
roider_calidor,ship,,1,normal,graphics/normal/ships/roider_calidor_normal.png
,,,,,
roider_gambit,ship,,1,normal,graphics/normal/ships/roider_gambit_normal.png
roider_gambit_mask,weapon,,1,normal,graphics/normal/ships/roider_gambit_mask_normal.png
roider_gambit_armor,ship,,1,normal,graphics/normal/ships/roider_gambit_prow_normal.png
roider_gambit_p,ship,,1,normal,graphics/normal/ships/roider_gambit_p_normal.png
roider_gambit_p_mask,weapon,,1,normal,graphics/normal/ships/roider_gambit_p_mask_normal.png
roider_gambit_p_armor,ship,,1,normal,graphics/normal/ships/roider_gambit_p_prow_normal.png
roider_ranch,ship,,1,normal,graphics/normal/ships/roider_ranch_normal.png
roider_ranch_armor,ship,,1,normal,graphics/normal/ships/roider_ranch_prow_normal.png
roider_ranch_damper,ship,,1,normal,graphics/normal/ships/roider_ranch_normal.png
roider_ranch_damper_armor,ship,,1,normal,graphics/normal/ships/roider_ranch_prow_normal.png
roider_wrecker,ship,,1,normal,graphics/normal/ships/roider_wrecker_normal.png
roider_wrecker_armor,ship,,1,normal,graphics/normal/ships/roider_wrecker_armor_normal.png
roider_wrecker_p,ship,,1,normal,graphics/normal/ships/roider_wrecker_p_normal.png
roider_wrecker_p_armor,ship,,1,normal,graphics/normal/ships/roider_wrecker_p_armor_normal.png
,,,,,
roider_telamon,ship,,1,normal,graphics/normal/ships/roider_telamon_normal.png
roider_telamon_front,ship,,1,normal,graphics/normal/ships/roider_telamon_prow_normal.png
roider_telamon_left,ship,,1,normal,graphics/normal/ships/roider_telamon_left_normal.png
roider_telamon_right,ship,,1,normal,graphics/normal/ships/roider_telamon_right_normal.png
roider_argos,ship,,1,normal,graphics/normal/ships/roider_argos_normal.png
roider_argos_leftMask,weapon,,1,normal,graphics/normal/ships/roider_argos_leftMask_normal.png
roider_argos_rightMask,weapon,,1,normal,graphics/normal/ships/roider_argos_rightMask_normal.png
,,,,,
roider_frameFrigate,ship,,1,normal,graphics/normal/ships/roider_frameFrigate_normal.png
roider_frameDestroyer,ship,,1,normal,graphics/normal/ships/roider_frameDestroyer_normal.png
roider_frameCruiser,ship,,1,normal,graphics/normal/ships/roider_frameCruiser_normal.png
roider_frameCapital,ship,,1,normal,graphics/normal/ships/roider_frameCapital_normal.png
,,,,,
roider_zap,missile,,1,normal,graphics/normal/missiles/roider_missile_zap_normal.png
roider_hazard,missile,,1,normal,graphics/normal/missiles/roider_missile_hazard_normal.png
,,,,,
roider_spike_driver,turret,,1,normal,graphics/normal/weapons/roider_spike_turret_base_normal.png
roider_spike_driver,turretbarrel,,1,normal,graphics/normal/weapons/roider_spike_turret_recoil_normal.png
roider_spike_driver,hardpoint,,1,normal,graphics/normal/weapons/roider_spike_hardpoint_base_normal.png
roider_spike_driver,hardpointbarrel,,1,normal,graphics/normal/weapons/roider_spike_hardpoint_recoil_normal.png
roider_pile_driver,turret,,1,normal,graphics/normal/weapons/roider_pile_driver_turret_base_normal.png
roider_pile_driver,turretbarrel,,1,normal,graphics/normal/weapons/roider_pile_driver_turret_recoil_normal.png
roider_pile_driver,hardpoint,,1,normal,graphics/normal/weapons/roider_pile_driver_hardpoint_base_normal.png
roider_pile_driver,hardpointbarrel,,1,normal,graphics/normal/weapons/roider_pile_driver_hardpoint_recoil_normal.png
roider_hazard_mrm,turret,,1,normal,graphics/normal/weapons/roider_hazard_launcher_turret_normal.png
roider_hazard_mrm,hardpoint,,1,normal,graphics/normal/weapons/roider_hazard_launcher_hardpoint_normal.png
roider_zap,turret,,1,normal,graphics/normal/weapons/roider_zap_launcher_turret_normal.png
roider_zap,hardpoint,,1,normal,graphics/normal/weapons/roider_zap_launcher_hardpoint_normal.png
roider_marksman,turret,,1,normal,graphics/normal/weapons/roider_marksman_turret_base_normal.png
roider_marksman,turretbarrel,,1,normal,graphics/normal/weapons/roider_marksman_turret_recoil_normal.png
roider_marksman,hardpoint,,1,normal,graphics/normal/weapons/roider_marksman_hardpoint_base_normal.png
roider_marksman,hardpointbarrel,,1,normal,graphics/normal/weapons/roider_marksman_hardpoint_recoil_normal.png
roider_blastinglaser,turret,,1,normal,graphics/normal/weapons/roider_blasting_laser_turret_normal.png
roider_blastinglaser,hardpoint,,1,normal,graphics/normal/weapons/roider_blasting_laser_hardpoint_normal.png
,,,,,
roider_marksman_mini,turret,,1,normal,graphics/normal/weapons/roider_marksman_turret_small_normal.png
roider_chaingun,hardpoint,0,1,normal,graphics/normal/weapons/roider_rotary/roider_rotary_cannon_hardpoint_base00_normal.png
roider_chaingun,hardpoint,1,1,normal,graphics/normal/weapons/roider_rotary/roider_rotary_cannon_hardpoint_base01_normal.png
roider_chaingun,hardpoint,2,1,normal,graphics/normal/weapons/roider_rotary/roider_rotary_cannon_hardpoint_base02_normal.png
roider_chaingun,hardpoint,3,1,normal,graphics/normal/weapons/roider_rotary/roider_rotary_cannon_hardpoint_base03_normal.png
,,,,,
roider_jane_mask_fl,weapon,,1,normal,graphics/normal/weapons/roider_jane_mask_fl_normal.png
roider_jane_mask_fr,weapon,,1,normal,graphics/normal/weapons/roider_jane_mask_fr_normal.png
roider_jane_mask_rl,weapon,,1,normal,graphics/normal/weapons/roider_jane_mask_rl_normal.png
roider_jane_mask_rr,weapon,,1,normal,graphics/normal/weapons/roider_jane_mask_rr_normal.png
,,,,,
roider_rotary_hammer,hardpoint,0,1,normal,graphics/normal/weapons/roider_rotary_hammer_hardpoint_base00_normal.png
roider_rotary_hammer,hardpoint,1,1,normal,graphics/normal/weapons/roider_rotary_hammer_hardpoint_base01_normal.png
roider_rotary_hammer,hardpoint,2,1,normal,graphics/normal/weapons/roider_rotary_hammer_hardpoint_base02_normal.png
roider_rotary_hammer,hardpoint,3,1,normal,graphics/normal/weapons/roider_rotary_hammer_hardpoint_base03_normal.png
roider_rotary_hammer,hardpoint,4,1,normal,graphics/normal/weapons/roider_rotary_hammer_hardpoint_base04_normal.png
roider_rotary_hammer,hardpoint,5,1,normal,graphics/normal/weapons/roider_rotary_hammer_hardpoint_base05_normal.png
roider_rotary_hammer,hardpoint,6,1,normal,graphics/normal/weapons/roider_rotary_hammer_hardpoint_base06_normal.png
roider_rotary_hammer,turret,0,1,normal,graphics/normal/weapons/roider_rotary_hammer_turret_base00_normal.png
roider_rotary_hammer,turret,1,1,normal,graphics/normal/weapons/roider_rotary_hammer_turret_base01_normal.png
roider_rotary_hammer,turret,2,1,normal,graphics/normal/weapons/roider_rotary_hammer_turret_base02_normal.png
roider_rotary_hammer,turret,3,1,normal,graphics/normal/weapons/roider_rotary_hammer_turret_base03_normal.png
roider_rotary_hammer,turret,4,1,normal,graphics/normal/weapons/roider_rotary_hammer_turret_base04_normal.png
roider_rotary_hammer,turret,5,1,normal,graphics/normal/weapons/roider_rotary_hammer_turret_base05_normal.png
roider_rotary_hammer,turret,6,1,normal,graphics/normal/weapons/roider_rotary_hammer_turret_base06_normal.png
,,,,,
roider_doldrums,hardpoint,0,1,normal,graphics/normal/weapons/doldrums/roider_doldrums_hardpoint00_normal.png
roider_doldrums,hardpoint,1,1,normal,graphics/normal/weapons/doldrums/roider_doldrums_hardpoint01_normal.png
roider_doldrums,hardpoint,2,1,normal,graphics/normal/weapons/doldrums/roider_doldrums_hardpoint02_normal.png
roider_doldrums,hardpoint,3,1,normal,graphics/normal/weapons/doldrums/roider_doldrums_hardpoint03_normal.png
roider_doldrums,hardpoint,4,1,normal,graphics/normal/weapons/doldrums/roider_doldrums_hardpoint04_normal.png
roider_doldrums,hardpoint,5,1,normal,graphics/normal/weapons/doldrums/roider_doldrums_hardpoint05_normal.png
roider_doldrums,turret,0,1,normal,graphics/normal/weapons/doldrums/roider_doldrums_turret00_normal.png
roider_doldrums,turret,1,1,normal,graphics/normal/weapons/doldrums/roider_doldrums_turret01_normal.png
roider_doldrums,turret,2,1,normal,graphics/normal/weapons/doldrums/roider_doldrums_turret02_normal.png
roider_doldrums,turret,3,1,normal,graphics/normal/weapons/doldrums/roider_doldrums_turret03_normal.png
roider_doldrums,turret,4,1,normal,graphics/normal/weapons/doldrums/roider_doldrums_turret04_normal.png
roider_doldrums,turret,5,1,normal,graphics/normal/weapons/doldrums/roider_doldrums_turret05_normal.png
