id,trigger,conditions,script,text,options,notes
#RULESET_NAME VAO,,,,,,
,,,,,,
# portside bar stuff,,,,,,
bar_descVanidad,BarPrintDesc,$faction.id == vanidad,ShowImageVisual space_bar,"You duck your head as you enter the cramped, dimly lit bar. Clustered around the edges of the room, natives of Kristos in their signature habsuits quietly drink and whisper to each other around softly glowing, rotating orange orbs. At tables placed around the bar, spacers regale each other with stories over pale, flat beer. At the bar itself, loud, overdressed men and women in blue-accented Hegemony military uniforms drink what appear to be expensive drinks.

Wading through the strange, segregated atmosphere of the bar, you find an empty booth and take a seat.",,
#END portside bar stuff,,,,,,
,,,,,,
# Missions,,,,,,
,,,,,,
# Ressource Procurement,,,,,,
,,,,,,
# vanidad_rpInt,,,,,,
vanidad_rpAuthorityEncounter,BeginFleetEncounter,"$vanidad_rpauthority score:1000
!$ignorePlayerCommRequests","AddText ""You're being hailed by the $faction $otherShipOrFleet."" $faction.baseColor
$hailing = true 0",,,
vanidad_rpAuthorityHail,OpenCommLink,"$isPerson
$entity.vanidad_rpauthority score:100
","$entity.ignorePlayerCommRequests = true
","The tired face of a $personRank of the VAO appears on your comm channel.
""Captain, your fleet has been flagged for a routine inspection. There is a known terrorist at large and we are conducting searches to provide for the collective security of the Sector. Please stand down while we scan your ships""
OR
The smirking face of a VA Operation officer appears as you accept the comm request.

""Please stop your fleet for a moment, Captain. Vanidad y Afliction Operation is apprehending several known smugglers, and we need to ensure you're not collaborating with them. Would you let us perform a quick scan of your cargo holds?""

$HeorShe puts on a wry smile and leans back in $hisorHer chair.

""Don't worry. If you've got nothing to hide, you've got nothing to fear.""","vanidad_rpAuthorityHailCont: You have my permission. I don't want any trouble.
vanidad_rpAuthorityResist: Hegemony law states that without a warrant, you need my permission to inspect my fleet. So, no.",
vanidad_rpAuthorityHail2,DialogOptionSelected,$option == vanidad_rpAuthorityHailCont,FireAll vanidad_rp_authorityHail,"You wait for several minutes while the VAO fleet performs the scan. Their commanding officer keeps the comms channel open, visibly slouching. A bored, arrogant grin never leaves $hisorHer face

Finally, a crewman brings a report to the officer. $HeorShe doesn't even glance at the TriPad before addressing you.

""Captain."" $HeorShe gives you a knowing look, with a voice void of emotion. ""You shouldn't have brought those goods with you.""

$HeorShe starts to raise $hisorHer hand, but stops short as if doing so would take too much effort.

""As your fleet's disposition is in violation of standing VAO regulations, you will be shot down to, ah, preserve order in the Sector. Won't you power down your weapons? It'll make this whole thing much easier.""",,
vanidad_rpAuthorityResist,DialogOptionSelected,$option == vanidad_rpAuthorityResist,,"A faint smile creeps across the officer's face as $heorShe begins to speak. ""Perhaps you're right, Captain. But then again, consider the circumstances. There's no one around, and, well, it doesn't take long for debris to fall into an unstable orbit. So, seeing as we're at an impasse here... thank you for sparing me the effort of pretending to be an honorable patrol officer looking for wrongdoers.""

The officer cuts the commlink and your sensors officer reports the fleet warming up their weapons. They are not going to let you leave.",cutCommLinkNoText:Continue,
vanidad_rpAuthorityHailOpt1a,vanidad_rp_authorityHail,"!$vanidad_rpauthorityWhyf
",,,0:vanidad_rpAuthorityWhy: Could you at least tell me why you're doing this?,
vanidad_rpAuthorityHailAns1a,DialogOptionSelected,$option == vanidad_rpAuthorityWhy,"$vanidad_rpauthorityWhyf = true 0
FireAll vanidad_rp_authorityHail","The officer stands up, straightens $hisorHer back, and scoffs a little before speaking. ""Some people don't want this kind of cargo to get into the hands of terrorists or other parasites. Those same people would also rather not lose money to some captain exploiting shortages in the Core Worlds. Sadly, there hasn't been any official investigation into this kind of behavior, so some of us have decided to deal with your kind... off the books.""
OR
The officer looks a bit puzzled by your question and thinks for a moment before answering. ""You're obviously helping enemies of the VAO. Hegemony rules forbid us from hostile action without proper cause but, as I've already mentioned... well, I don't see anyone else around here. Do you?""

$HeOrShe reclines back $hisOrHer chair, giving the indication that $heOrShe would rather be sleeping than talking to you.",,
vanidad_rpAuthorityHailOpt1b,vanidad_rp_authorityHail,"$vanidad_rpauthorityWhyf
!$vanidad_rpauthorityAvoidf",,,0:vanidad_rpAuthorityAvoid:Why are you telling me this? ...Are you saying there's a way we don't have to fight?,
vanidad_rpAuthorityHailAns1b,DialogOptionSelected,$option == vanidad_rpAuthorityAvoid,"$vanidad_rpauthorityAvoidf = true 0
FireBest vanidad_rp_authorityHail
FireBest vanidad_rp_authorityHailHostile","The $personRank stays silent for a couple of seconds with $hisorHer brow furrowed.

""Well."" $heorShe says, with a hint of sadness in $hisorHer voice. ""Maybe if you were to give me whatever, ah, contraband you might have, I might decide to just leave the investigation there."" 

His voice becomes livelier and his eyes light up ever so slightly.

""Yeah. We'll send a shuttle to your fleet. When it arrives, please load it with the package you were carrying as soon as possible, and we'll be on our way. That way, you stay alive and I don't have to fill out any paperwork. You know what I'm talking about - the paperwork that describes how your fleet was tragically destroyed by roaming pirates that I was just a little too slow to respond to.""",,
vanidad_rpAuthorityHailOpt1c,vanidad_rp_authorityHail,"$vanidad_rpauthorityWhyf
$vanidad_rpauthorityAvoidf",,,0:vanidad_rpAuthorityBetrayal:Allow the shuttle to board your ship and surrender the package to the VAO fleet.,
vanidad_rpAuthorityHailBetrayal,DialogOptionSelected,$option == vanidad_rpAuthorityBetrayal,"MakeOtherFleetNonHostile vanidad_rp true
MakeOtherFleetGoAway true
Call $entity.vanidad_rp_ref betrayal
Call $entity.vanidad_rp_ref updateStage","You send the signal and let the shuttle dock at one of your cargo ships. The inspector looks over the cargo you were tasked to deliver and orders his people to bring them to the shuttle. Judging by the way they're acting, you get the feeling that they know exactly what they're looking for but don't care much about the actual contents of the packages. The shuttle soon departs and the VAO fleet leaves with it.",cutCommLink:Continue,
vanidad_rpAuthorityHailOptCut,vanidad_rp_authorityHail,,,,cutCommLink:Say nothing.,
vanidad_rpAuthorityHailOptCutHostile,vanidad_rp_authorityHailHostile,,,,cutCommLink: Cut the comm link and power up weapons.,
#END vanidad_rpInt,,,,,,
,,,,,,
# contact interaction,,,,,,
vanidad_rpContactGreeting,PickGreeting,"$vanidad_rp_targetContact score:1000
Call $market.vanidad_rp_ref updateData",ShowPersonVisual,"""Finally decided to show up, huh? Well, better late than never.""

$personName  checks their off-brand Tri-Pad and looks back up at the commscreen.

""You're Captain $playerName picking up that stuff for $vanidad_rp_missionGiverName, right? Don't worry, I'm not gonna mess with you! Hell, I'm glad you're taking it off my hands. More trouble than it's worth... Anyway, lemme send you the coordinates for the pickup."" $personFirstName sends the pickup coordinates to your TriPad. The location seems reasonably close.",vanidad_rp_getRessource:Time to go there and grab the package.,
vanidad_rpContactDelivery,DialogOptionSelected,$option == vanidad_rp_getRessource score:1000,"$market.vanidad_rp_needToReturn = true
Call $market.vanidad_rp_ref updateStage
","You send a shuttle to the coordinates you received. It looks like the contact held up their side of bargain - there's a shuttle waiting for you, just as promised. You find a couple of conspicuously small boxes, which your crew report to be filled with some kind of unknown machinery. The rest of the cargo contains rare and valuable foodstuffs that are extremely difficult to find in the core worlds.",cutCommLink: Return to your ship,
#END contact interaction,,,,,,
,,,,,,
# return interaction,,,,,,
vanidad_rpMissionReturn1,PickGreeting,"$vanidad_rp_returnHere score:1000
Call $vanidad_rp_ref updateData
FireBest GenericMissionReturn","ShowPersonVisual
$vanidad_rp_completed = true
Call $vanidad_rp_ref updateStage","""Oh, you're back. And I see you got the stuff... Thanks for picking this up for me."" $personName sighs. ""Authorities can be so bothersome when a law-abiding citizen wants to hire an independent captain to help them with their hobbies."" 

$personName smiles as $heorShe looks at the cargo you delivered.

""You did good work. What do you say we keep in touch? Maybe I can find some more work for you, down the line.""",contact_pickAnotherGreeting: Continue,
#END return interaction,,,,,,
,,,,,,
# bar intro,,,,,,
vanidad_rpBlurbBar1,vanidad_rp_blurbBar,,,A $manOrWoman in a Kristos native's habsuit looks at you and seems to invite you to $hisorHer booth.,,
vanidad_rpOfferOptionBar1,vanidad_rp_optionBar,,,,vanidad_rp_startBar: Go sit in the booth with the Kristos native.,
vanidad_rpOfferTextBar1,DialogOptionSelected,$option == vanidad_rp_startBar,"$missionId= vanidad_rp
Highlight $vanidad_rp_dist $vanidad_rp_fuel $vanidad_rp_reward 
FireAll vanidad_rp_OfferBar","""Captain $playerName,"" $heOrShe says. ""Thank you for joining me.""

$HeOrShe taps $hisOrHer datapad and a privacy field surrounds your booth, blurring and muffling the surroundings. The booth is softly lit by a curious rotating orange light. You recall seeing these lamps following many of the VAO natives you've passed on the station.

""I happen to know you by reputation."" $HeOrShe passes you a glass of a strange, slimy green drink. ""To fruitful deals! Even pointless ones.""

$HeOrShe chuckles, then slams down $hisorHer drink with a delighted grimace. Then $heOrShe clears $hisorHer throat and gets back down to business.

""I need some, ah, stuff retrieved for me. It's stashed on $vanidad_rp_marketName, $vanidad_rp_dist light-years away. $vanidad_rp_goGetContactName is holding onto its location for me. If the package found its way into my hands, $vanidad_rp_reward credits might find their way into yours.""

""Do we have a deal?""",,
vanidad_rpOfferBarHubAD,vanidad_rp_OfferBar,,,,"0:contact_acceptBar:Yeah, sure. Why not?
contact_declineBarNoContinue: I don't think so. Find someone else.",
vanidad_rpOfferBarHubWhat1,vanidad_rp_OfferBar,!$vanidad_rpOfferBarWhat,,,"1:vanidad_rpOfferBarWhat:Wait. What do you mean by ""stuff""?",
vanidad_rpOfferBarHubWhat2,DialogOptionSelected,$option == vanidad_rpOfferBarWhat,"$vanidad_rpOfferBarWhat = true 0
FireAll vanidad_rp_OfferBar","The $manOrWoman leans forward a bit and speaks to you in a slow, reassuring voice. ""Oh, don't worry. Nothing illegal. It's mostly parts to maintain the machines around here. Maybe a bit of food, to keep morale high. I doubt it'd take up much space in your ship.

So, here's the deal. I'm not fond of flying. Too many unknown variables. You might run into pirates or other, ah, complications along the way, so I won't skimp on pay, but... you don't seem like the type of person who can't deal with a little bit of occupational risk.""

$HeorShe leans back in $hisorHer booth and looks at you expectantly.

""So, what do you say? You in?""",,
#END bar intro,,,,,,
,,,,,,
# rp contact info,,,,,,
vanidad_rpBlurb1,vanidad_rp_blurb,,,"""I need the stuff stashed on $vanidad_rp_marketName brought to me.""
OR
""I need someone to go grab some stuff for me that's stored on $vanidad_rp_marketName.""",,
vanidad_rpOfferOption1,vanidad_rp_option,,,,"vanidad_rp_start:Ask about the getting the native's ""stuff""",
vanidad_rpOfferTextContact1,DialogOptionSelected,"$option == vanidad_rp_start
","$missionId = vanidad_rp
Highlight $vanidad_rp_dist $vanidad_rp_fuel $vanidad_rp_reward "," I need you to go grab some stuff that is stashed on $vanidad_rp_marketName, $vanidad_rp_dist light-years away. Contact $vanidad_rp_goGetContactName there, he should give you what you'll need. I'll pay you $vanidad_rp_reward credits for your trouble.","contact_accept:Accept
contact_decline:Decline",
#END rp contact info,,,,,,
#END Ressource Procurement,,,,,,
,,,,,,
# Lost Object Exploration,,,,,,
,,,,,,
# loe authority conversation,,,,,,
vanidad_loeAuthorityEncounter,BeginFleetEncounter,"$vanidad_loe_authority score:100
!$ignorePlayerCommRequests
!$vanidad_loe_authority_silent","AddText ""You're being hailed by the $faction $otherShipOrFleet."" $faction.baseColor
$hailing = true 0",,,
vanidad_loeAuthorityComm,OpenCommLink,"$isPerson
$entity.vanidad_loe_authority score:100
!$entity.vanidad_loe_authority_silent","Call $entity.vanidad_loe_ref updateData
FireAll vanidad_loe_authorityComm","A visibly sweating VAO $personRank wearing a disheveled uniform appears in the middle of your comm screen with what appears to be a civilian scientist standing to their right. $HeOrShe speaks up with a somewhat shaky voice.

""Captain, we regret to inform you that, according to the rules of salvage, this derelict is ours. Please vacate the area. We are prepared to enforce our claim through, um, force of arms if you do not comply.""",,
vanidad_loeAuthorityCommHub_d,DialogOptionSelected,$option == vanidad_loeAuthorityCommHub,FireAll vanidad_loe_authorityComm,,,
vanidad_loeAuthorityCommOptHostile,vanidad_loe_authorityComm,,,,"vanidad_loeAuthorityHostile: I really need this ship. If you want it, you can have it over my dead body.",
vanidad_loeAuthorityCommOptPeaceful,vanidad_loe_authorityComm,,,,vanidad_loeAuthorityPeaceful: I'm also interested in the ship. Maybe we can come to an agreement?,
vanidad_loeAuthorityCommOptCut,vanidad_loe_authorityComm,,,,cutCommLink:Fine. I'll be on my way then. (Cut the commlink),
vanidad_loeAuthorityComm_d_Hostile1,DialogOptionSelected,"$option == vanidad_loeAuthorityHostile
",$entity.vanidad_loe_authority_silent = true,"The general slumps back in $hisorHer chair, closes $hisOrHer eyes, and massages $hisOrHer temples.

""The same goes for us, of course.""

$HeOrShe sighs and faces forward, with determination in $hisOrHer eyes.

""Time to see who really deserves that wreck, Captain.""

$HeOrShe then nonchalantly cuts the commlink and you are left looking at static.",cutCommLinkNoText:Continue,
vanidad_loeAuthorityComm_d_Hostile2,DialogOptionSelected,"$option == vanidad_loeAuthorityHostile
$entity.relativeStrength < 0","Call $entity.vanidad_loe_ref clearedAuthority
MakeOtherFleetGoAway true
$entity.vanidad_loe_authority_silent = true","""Making a threat like that against a fleet of the Vanidad y Afliction Operation? You'll regret those words, you-""

$HeOrShe looks away from the commlink at what you assume is $hisorHer tactical display and does a noticeable double take. Blood drains from the $personRank's face as $heorShe realizes the error $heOrShe's made. The $personRank, sweat now running in shaking drops from $hisOrHer forehead, looks back at the comm screen and attempts to regain $hisOrHer composure.

""M-maybe we could be generous, just this once..."" As $heOrShe stammers, the scientist to $hisOrHer right tries to interrupt before the commlink is forced off. After several long seconds, the screen opens again and you see the $personRank standing alone in the middle of the screen. ""After some consideration, we've decided that this derelict is not as valuable as we initially thought. Please salvage the hulk as you wish. This was all just a big misunderstanding... Alright?""

The $personRank wipes the sweat from $hisorHer forehead, takes one last glance at the comm screen, and cuts the link.",cutCommLinkNoText:Continue,
vanidad_loeAuthorityComm_d_Peaceful,DialogOptionSelected,$option == vanidad_loeAuthorityPeaceful,"FireBest vanidad_loeAuthorityCommPeaceHub
","""Captain..."" 

The $personRank gives a dejected look toward the scientist standing beside him. 

""We are on official business, so I don't think we have much to discuss. Unless, that is, you have some way to sweeten the pot?""",,
vanidad_loeAuthorityCommPeaceHub_d,DialogOptionSelected,$option==vanidad_loeAuthorityCommPeaceHub,FireAll vanidad_loe_authorityCommPeace,,,
vanidad_loeAuthorityCommPeaceHub,vanidad_loeAuthorityCommPeaceHub,,FireAll vanidad_loe_authorityCommPeace,,,
vanidad_loeAuthorityCommPeaceOptBack,vanidad_loe_authorityCommPeace,,,,"100:vanidad_loeAuthorityCommHub:Um, I don't have anything like that. Sorry to bother you.",
vanidad_loeAuthorityCommPeaceOptOfferBribe,vanidad_loe_authorityCommPeace,!$vanidad_loeBribeAsked,,,"vanidad_loeAuthorityAskPossibilityBribe:Well, I do have a few extra credits. How does that sound?",
vanidad_loeAuthorityCommPeaceOptPayBribe,vanidad_loe_authorityCommPeace,$vanidad_loeBribeAsked,,,vanidad_loeAuthorityPayBribe: Pay the $vanidad_loe_authorityPayment credits,
